measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,169,10 - 54 years,494,Stroke,3,Rate,2019,12.574897338036251,13.631859561116594,11.530043824276252
1,Deaths,1,Global,3,Both,172,0-9 years,494,Stroke,3,Rate,2019,0.9378287639459805,1.215949236844556,0.7440714253968398
1,Deaths,1,Global,3,Both,188,5-19 years,494,Stroke,3,Rate,2019,0.7711896213281049,0.8841281925931402,0.672628868034178
1,Deaths,1,Global,3,Both,197,15-39 years,494,Stroke,3,Rate,2019,4.25829566849854,4.666579592428336,3.9020857398079527
1,Deaths,1,Global,3,Both,206,25-49 years,494,Stroke,3,Rate,2019,12.803725909298517,13.89856266286065,11.742458182798053
1,Deaths,1,Global,3,Both,228,55+ years,494,Stroke,3,Rate,2019,420.3885275339828,449.8080617307881,382.9785629091837
1,Deaths,1,Global,3,Both,230,60-79 years,494,Stroke,3,Rate,2019,341.94628249482673,366.3605200650553,317.4434292226783
1,Deaths,1,Global,3,Both,232,65-74 years,494,Stroke,3,Rate,2019,348.16452381665056,373.0045960389263,322.78565696767316
1,Deaths,1,Global,3,Both,234,75+ years,494,Stroke,3,Rate,2019,1262.682598811342,1358.3373340104072,1114.265026393656
1,Deaths,1,Global,3,Both,235,95+ years,494,Stroke,3,Rate,2019,3609.30746284594,4078.711036050606,2720.3500836612347
1,Deaths,1,Global,3,Both,243,75-84 years,494,Stroke,3,Rate,2019,964.8744186991315,1030.2046946738599,880.7406822507448
1,Deaths,1,Global,3,Both,284,20-54 years,494,Stroke,3,Rate,2019,16.48282170872784,17.869543376220147,15.103850260752743
1,Deaths,1,Global,3,Both,285,55-89 years,494,Stroke,3,Rate,2019,383.36457889921536,409.7309924245688,352.5341876076861
1,Deaths,1,Global,3,Both,286,60-89 years,494,Stroke,3,Rate,2019,488.90886740714393,522.580948020811,449.0036567772785
1,Deaths,1,Global,3,Both,287,65-89 years,494,Stroke,3,Rate,2019,633.814913044453,677.5388806250543,580.7713552462885
1,Deaths,1,Global,3,Both,288,70-89 years,494,Stroke,3,Rate,2019,846.4546019418954,904.7493605000454,769.6217789488907
1,Deaths,1,Global,3,Both,289,75-94 years,494,Stroke,3,Rate,2019,1221.4746117190753,1312.548596347746,1085.563405974868
1,Deaths,1,Global,3,Both,420,<70 years,494,Stroke,3,Rate,2019,30.350234129559777,32.64851330789774,28.058022497591622
1,Deaths,1,Global,3,Both,1,<5 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.16938657491196812,0.28453657997937065,0.11072648988702642
1,Deaths,1,Global,3,Both,4,28-364 days,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,Deaths,1,Global,3,Both,5,1-4 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.21150065827892972,0.355280068691088,0.1382560897296156
1,Deaths,1,Global,3,Both,6,5-9 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.05236606925529308,0.06569067196322684,0.04187802822782899
1,Deaths,1,Global,3,Both,7,10-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.048191428649154745,0.05877081637391238,0.040707253072506194
1,Deaths,1,Global,3,Both,8,15-19 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.279075568617567,0.34495718245095264,0.23885988636419705
1,Deaths,1,Global,3,Both,9,20-24 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.3911096051335453,0.47006093323530795,0.33201413456490164
1,Deaths,1,Global,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.516158078237661,0.598314108977189,0.4463289687078034
1,Deaths,1,Global,3,Both,11,30-34 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.8630186227724392,1.0072556904510832,0.7489790476555959
1,Deaths,1,Global,3,Both,12,35-39 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1.4921633972359858,1.7292348535663689,1.2809965736438422
1,Deaths,1,Global,3,Both,13,40-44 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,2.9625192454704172,3.389949039886406,2.564975527812383
1,Deaths,1,Global,3,Both,14,45-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,6.252850113573992,7.086954193963102,5.427070859910786
1,Deaths,1,Global,3,Both,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,14.961883571794772,16.774732080039,12.907402322332619
1,Deaths,1,Global,3,Both,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,30.64492941897105,34.186101612717344,26.712932588646815
1,Deaths,1,Global,3,Both,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,67.63016956542016,74.85867922051092,59.80828276084658
1,Deaths,1,Global,3,Both,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,128.71351500080073,141.22534787945844,115.64355707664056
1,Deaths,1,Global,3,Both,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,257.69124935903164,282.04779065355103,229.8869203699747
1,Deaths,1,Global,3,Both,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,439.31623363289924,478.9574709029921,391.9910017914965
1,Deaths,1,Global,3,Both,21,80+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,970.095219626226,1064.4201591644833,838.0982944020853
1,Deaths,1,Global,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,3,Rate,2019,42.39936919628475,46.16973608904103,37.51687142329724
1,Deaths,1,Global,3,Both,23,5-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.050298894823819384,0.06092511864545721,0.04181463179120705
1,Deaths,1,Global,3,Both,24,15-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1.6444559281497826,1.8775181482692431,1.4365525116202253
1,Deaths,1,Global,3,Both,25,50-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,52.44959698595962,57.60982477862507,46.560415676388374
1,Deaths,1,Global,3,Both,26,70+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,537.2077002264465,587.9774645423325,473.6161635866215
1,Deaths,1,Global,3,Both,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,2019,42.51505890259224,46.31113815095759,37.63320607470126
1,Deaths,1,Global,3,Both,28,<1 year,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,Deaths,1,Global,3,Both,30,80-84 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,783.3655124330926,857.9399685248582,690.9492536658776
1,Deaths,1,Global,3,Both,31,85-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1117.6204271371364,1230.093875222232,957.6519240751173
1,Deaths,1,Global,3,Both,32,90-94 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1320.3560240977288,1484.356624237811,1061.8316465224334
1,Deaths,1,Global,3,Both,37,20+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,63.53259115137147,69.18627074778298,56.19847765429996
1,Deaths,1,Global,3,Both,39,0-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.09057805204413805,0.1316553089594813,0.06645820401395292
1,Deaths,1,Global,3,Both,41,50-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,76.96888330152855,84.12724305019351,68.50234281405915
1,Deaths,1,Global,3,Both,157,25+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,71.84624351563512,78.23007859462713,63.55281840291567
1,Deaths,1,Global,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.1358551078082815,0.17419291723184946,0.10916431304130284
1,Deaths,1,Global,3,Both,159,10-24 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.2355526456844423,0.2850186253823526,0.20086336237658617
1,Deaths,1,Global,3,Both,160,85+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1212.2046380364645,1347.973477584801,1010.345241949032
1,Deaths,1,Global,3,Both,162,10-19 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.16156152263026347,0.19818815664447337,0.13849449970134248
1,Deaths,1,Global,3,Both,169,10 - 54 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,2.6001938049803632,2.9032399509983153,2.2647849194466523
1,Deaths,1,Global,3,Both,172,0-9 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.11123776184674834,0.17254315869057033,0.07782582028054526
1,Deaths,1,Global,3,Both,188,5-19 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.12425746453355119,0.15222339441965316,0.10655956038358856
1,Deaths,1,Global,3,Both,197,15-39 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.689610540625773,0.8019760681041352,0.6026710446014559
1,Deaths,1,Global,3,Both,206,25-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,2.232982288577356,2.545739830478297,1.9465904238962672
1,Deaths,1,Global,3,Both,228,55+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,223.9848941585969,244.12355973103078,198.29284700436227
1,Deaths,1,Global,3,Both,230,60-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,178.98417778360982,194.8832508182415,160.04495440955998
1,Deaths,1,Global,3,Both,232,65-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,182.85678819655007,199.590931656898,163.5213470221117
1,Deaths,1,Global,3,Both,234,75+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,726.2758436262877,796.0736756753436,637.5000199201004
1,Deaths,1,Global,3,Both,235,95+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1691.8475670937057,1928.2980642015432,1304.1210386201542
1,Deaths,1,Global,3,Both,243,75-84 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,576.6624598234326,628.638076159856,512.4242353928652
1,Deaths,1,Global,3,Both,284,20-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,3.4201764407057875,3.8185714469985923,2.9773874393829587
1,Deaths,1,Global,3,Both,285,55-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,205.5706242164493,223.6351964395833,182.5018051800447
1,Deaths,1,Global,3,Both,286,60-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,269.62705846158514,293.22238188440565,239.91005143186575
1,Deaths,1,Global,3,Both,287,65-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,359.73365080795475,391.5336299285186,319.7489267747943
1,Deaths,1,Global,3,Both,288,70-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,494.87408172273075,540.0818246733916,437.7855729282181
1,Deaths,1,Global,3,Both,289,75-94 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,709.319887978186,776.7074646137194,622.1665925681892
1,Deaths,1,Global,3,Both,420,<70 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,10.857325882600893,11.905656012957065,9.6378492326283
1,Deaths,1,Global,3,Both,8,15-19 years,976,Diabetes mellitus type 2,3,Rate,2019,0.24894984060663514,0.31792464834927486,0.20736521169185274
1,Deaths,1,Global,3,Both,9,20-24 years,976,Diabetes mellitus type 2,3,Rate,2019,0.3243657157689793,0.40697041558972086,0.2796874571154415
1,Deaths,1,Global,3,Both,10,25-29 years,976,Diabetes mellitus type 2,3,Rate,2019,0.47566046919098476,0.5759993231850788,0.4125756316096254
1,Deaths,1,Global,3,Both,11,30-34 years,976,Diabetes mellitus type 2,3,Rate,2019,1.0812128985141776,1.221454152765786,0.971060752688182
1,Deaths,1,Global,3,Both,12,35-39 years,976,Diabetes mellitus type 2,3,Rate,2019,1.9372577793980768,2.1405923734768426,1.759038103318189
1,Deaths,1,Global,3,Both,13,40-44 years,976,Diabetes mellitus type 2,3,Rate,2019,4.2228783856986,4.620842906261713,3.8261928215732404
1,Deaths,1,Global,3,Both,14,45-49 years,976,Diabetes mellitus type 2,3,Rate,2019,9.865412607725768,10.691674354684801,9.057355680021166
1,Deaths,1,Global,3,Both,15,50-54 years,976,Diabetes mellitus type 2,3,Rate,2019,18.623269715457965,19.997767788037216,17.325835132256593
1,Deaths,1,Global,3,Both,16,55-59 years,976,Diabetes mellitus type 2,3,Rate,2019,31.321278030622583,33.46653615708215,29.198976226710542
1,Deaths,1,Global,3,Both,17,60-64 years,976,Diabetes mellitus type 2,3,Rate,2019,52.72936567321313,56.56937677749219,49.31639303403488
1,Deaths,1,Global,3,Both,18,65-69 years,976,Diabetes mellitus type 2,3,Rate,2019,74.95400168989096,79.39640947951928,70.65274299458314
1,Deaths,1,Global,3,Both,19,70-74 years,976,Diabetes mellitus type 2,3,Rate,2019,108.67689328776429,115.49616801884619,102.29379711811782
1,Deaths,1,Global,3,Both,20,75-79 years,976,Diabetes mellitus type 2,3,Rate,2019,161.87387965083224,172.67763082353306,150.6249557040614
1,Deaths,1,Global,3,Both,21,80+ years,976,Diabetes mellitus type 2,3,Rate,2019,278.7589961077564,301.0419229642172,238.4242659901082
1,Deaths,1,Global,3,Both,22,All ages,976,Diabetes mellitus type 2,3,Rate,2019,19.03639043433386,20.237382968438013,17.731125315124252
1,Deaths,1,Global,3,Both,24,15-49 years,976,Diabetes mellitus type 2,3,Rate,2019,2.3108648621390557,2.514409542265833,2.1291581374693656
1,Deaths,1,Global,3,Both,25,50-69 years,976,Diabetes mellitus type 2,3,Rate,2019,40.33306590663546,42.929192778646026,37.83746097971102
1,Deaths,1,Global,3,Both,26,70+ years,976,Diabetes mellitus type 2,3,Rate,2019,178.1047110705422,190.40511662481507,159.53678261515554
1,Deaths,1,Global,3,Both,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,2019,18.488580549776056,19.655690934147753,17.175778217825776
1,Deaths,1,Global,3,Both,30,80-84 years,976,Diabetes mellitus type 2,3,Rate,2019,229.24667152917658,245.96839969652038,205.2437736066377
1,Deaths,1,Global,3,Both,31,85-89 years,976,Diabetes mellitus type 2,3,Rate,2019,303.31759425034977,328.8818238041061,257.685892361143
1,Deaths,1,Global,3,Both,32,90-94 years,976,Diabetes mellitus type 2,3,Rate,2019,393.62496433693127,435.32650781169167,319.88597511494095
1,Deaths,1,Global,3,Both,37,20+ years,976,Diabetes mellitus type 2,3,Rate,2019,28.525344561653945,30.32351049706832,26.571049474984267
1,Deaths,1,Global,3,Both,41,50-74 years,976,Diabetes mellitus type 2,3,Rate,2019,48.49779198481792,51.75905825849755,45.70448779456852
1,Deaths,1,Global,3,Both,157,25+ years,976,Diabetes mellitus type 2,3,Rate,2019,32.23848414462297,34.269930401081545,30.020491781316434
1,Deaths,1,Global,3,Both,158,<20 years,976,Diabetes mellitus type 2,3,Rate,2019,0.05979768869384776,0.07636542005315214,0.049809071355367496
1,Deaths,1,Global,3,Both,159,10-24 years,976,Diabetes mellitus type 2,3,Rate,2019,0.18739252167392562,0.23587965683910062,0.15997237972076958
1,Deaths,1,Global,3,Both,160,85+ years,976,Diabetes mellitus type 2,3,Rate,2019,342.955530703403,374.7683112556473,284.1199409890811
1,Deaths,1,Global,3,Both,162,10-19 years,976,Diabetes mellitus type 2,3,Rate,2019,0.12224082100233297,0.15610923845700006,0.10182169091880533
1,Deaths,1,Global,3,Both,169,10 - 54 years,976,Diabetes mellitus type 2,3,Rate,2019,3.435994568927645,3.7070880915534503,3.1845593957909477
1,Deaths,1,Global,3,Both,188,5-19 years,976,Diabetes mellitus type 2,3,Rate,2019,0.080480119915248,0.10277818921600371,0.0670367053159957
1,Deaths,1,Global,3,Both,197,15-39 years,976,Diabetes mellitus type 2,3,Rate,2019,0.7869329945883,0.8957796013089031,0.7114137293971362
1,Deaths,1,Global,3,Both,206,25-49 years,976,Diabetes mellitus type 2,3,Rate,2019,3.2203465266506917,3.489370458798095,2.964483748068704
1,Deaths,1,Global,3,Both,228,55+ years,976,Diabetes mellitus type 2,3,Rate,2019,92.51980733946819,98.31685000123127,85.79984126492404
1,Deaths,1,Global,3,Both,230,60-79 years,976,Diabetes mellitus type 2,3,Rate,2019,86.70945190586689,92.09575247155323,81.87624346893354
1,Deaths,1,Global,3,Both,232,65-74 years,976,Diabetes mellitus type 2,3,Rate,2019,89.11045855292579,94.84335946701087,84.1230483091712
1,Deaths,1,Global,3,Both,234,75+ years,976,Diabetes mellitus type 2,3,Rate,2019,225.0664858346281,241.61676236453357,197.98990031112012
1,Deaths,1,Global,3,Both,235,95+ years,976,Diabetes mellitus type 2,3,Rate,2019,525.0822882736493,591.0677105213645,398.1955769050964
1,Deaths,1,Global,3,Both,243,75-84 years,976,Diabetes mellitus type 2,3,Rate,2019,188.769441660671,201.18155192647714,172.3692758192185
1,Deaths,1,Global,3,Both,284,20-54 years,976,Diabetes mellitus type 2,3,Rate,2019,4.550234117069056,4.9081538827493425,4.219413015832312
1,Deaths,1,Global,3,Both,285,55-89 years,976,Diabetes mellitus type 2,3,Rate,2019,87.36105694130862,92.89283598540175,81.6216781164915
1,Deaths,1,Global,3,Both,286,60-89 years,976,Diabetes mellitus type 2,3,Rate,2019,107.88238982531018,114.69202091069684,100.47073601407129
1,Deaths,1,Global,3,Both,287,65-89 years,976,Diabetes mellitus type 2,3,Rate,2019,132.48500173235357,140.9391795735651,122.29189971184897
1,Deaths,1,Global,3,Both,288,70-89 years,976,Diabetes mellitus type 2,3,Rate,2019,166.1390557806397,177.05574544431354,151.83311264846674
1,Deaths,1,Global,3,Both,289,75-94 years,976,Diabetes mellitus type 2,3,Rate,2019,219.79804795865397,235.75351059321716,194.32783327268803
1,Deaths,1,Global,3,Both,420,<70 years,976,Diabetes mellitus type 2,3,Rate,2019,8.89642401764799,9.492653191762647,8.328834559526543
