measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,17,60-64 years,493,Ischemic heart disease,3,Rate,2019,237.53225950294546,254.19442538911008,221.98997906248977
1,Deaths,1,Global,3,Both,18,65-69 years,493,Ischemic heart disease,3,Rate,2019,357.1541878549527,381.5191976677114,334.4559749098803
1,Deaths,1,Global,3,Both,19,70-74 years,493,Ischemic heart disease,3,Rate,2019,564.950869410563,599.9485705865712,528.7035162836078
1,Deaths,1,Global,3,Both,20,75-79 years,493,Ischemic heart disease,3,Rate,2019,927.0811526169076,984.4110950014192,862.6934739932229
1,Deaths,1,Global,3,Both,30,80-84 years,493,Ischemic heart disease,3,Rate,2019,1690.3757689780723,1806.556272421004,1518.2470649936397
1,Deaths,1,Global,3,Both,31,85-89 years,493,Ischemic heart disease,3,Rate,2019,2749.8422683510203,2970.31452709711,2349.161063264144
1,Deaths,1,Global,3,Both,32,90-94 years,493,Ischemic heart disease,3,Rate,2019,4270.522249342099,4710.781675944823,3472.683002677032
1,Deaths,1,Global,3,Both,235,95+ years,493,Ischemic heart disease,3,Rate,2019,6713.826207656738,7528.6614166378895,5148.506152158599
1,Deaths,1,Global,3,Both,5,1-4 years,494,Stroke,3,Rate,2019,0.669335639675284,0.9363695423095626,0.5008605456804819
1,Deaths,1,Global,3,Both,6,5-9 years,494,Stroke,3,Rate,2019,0.4213653369416373,0.5179893075904636,0.34992579847033894
1,Deaths,1,Global,3,Both,7,10-14 years,494,Stroke,3,Rate,2019,0.5837226745274328,0.6867992317957138,0.49439085941428246
1,Deaths,1,Global,3,Both,8,15-19 years,494,Stroke,3,Rate,2019,1.3351878840556624,1.5094717803971354,1.174202713932517
1,Deaths,1,Global,3,Both,9,20-24 years,494,Stroke,3,Rate,2019,2.350915087454992,2.631301539551333,2.0870284053042494
1,Deaths,1,Global,3,Both,10,25-29 years,494,Stroke,3,Rate,2019,3.0927711788548016,3.42987378911848,2.7933985576735356
1,Deaths,1,Global,3,Both,11,30-34 years,494,Stroke,3,Rate,2019,5.339767637488388,5.886944135269726,4.830101354383003
1,Deaths,1,Global,3,Both,12,35-39 years,494,Stroke,3,Rate,2019,9.823462567169239,10.713877171837956,8.987279039446175
1,Deaths,1,Global,3,Both,13,40-44 years,494,Stroke,3,Rate,2019,18.724290424945732,20.479926238825033,17.063218284817143
1,Deaths,1,Global,3,Both,14,45-49 years,494,Stroke,3,Rate,2019,31.929449229285744,34.65998548347384,29.162467865805006
1,Deaths,1,Global,3,Both,15,50-54 years,494,Stroke,3,Rate,2019,58.76939450960767,63.98595452659795,53.79022221992072
1,Deaths,1,Global,3,Both,16,55-59 years,494,Stroke,3,Rate,2019,95.14360286889925,102.8978446772473,87.56669004034235
1,Deaths,1,Global,3,Both,17,60-64 years,494,Stroke,3,Rate,2019,164.0650392389863,176.42426184444258,151.7190882461958
1,Deaths,1,Global,3,Both,18,65-69 years,494,Stroke,3,Rate,2019,270.31118973563997,290.11295940079026,250.42923723795508
1,Deaths,1,Global,3,Both,19,70-74 years,494,Stroke,3,Rate,2019,455.7699928209238,488.9298427421297,422.1002159997727
1,Deaths,1,Global,3,Both,20,75-79 years,494,Stroke,3,Rate,2019,757.6986946243547,811.2788259949738,699.3595910335434
1,Deaths,1,Global,3,Both,28,<1 year,494,Stroke,3,Rate,2019,4.57960890632351,6.045230816330657,3.59716350149708
1,Deaths,1,Global,3,Both,30,80-84 years,494,Stroke,3,Rate,2019,1276.6693313126334,1368.5198552492848,1142.1078259904232
1,Deaths,1,Global,3,Both,31,85-89 years,494,Stroke,3,Rate,2019,1951.5169594078147,2111.14584990421,1674.3639024649124
1,Deaths,1,Global,3,Both,32,90-94 years,494,Stroke,3,Rate,2019,2557.4842738194407,2838.806714296531,2079.5123337489395
1,Deaths,1,Global,3,Both,235,95+ years,494,Stroke,3,Rate,2019,3609.30746284594,4078.711036050606,2720.3500836612347
1,Deaths,1,Global,3,Both,5,1-4 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.21150065827892972,0.355280068691088,0.1382560897296156
1,Deaths,1,Global,3,Both,6,5-9 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.05236606925529308,0.06569067196322684,0.04187802822782899
1,Deaths,1,Global,3,Both,7,10-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.048191428649154745,0.05877081637391238,0.040707253072506194
1,Deaths,1,Global,3,Both,8,15-19 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.279075568617567,0.34495718245095264,0.23885988636419705
1,Deaths,1,Global,3,Both,9,20-24 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.3911096051335453,0.47006093323530795,0.33201413456490164
1,Deaths,1,Global,3,Both,10,25-29 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.516158078237661,0.598314108977189,0.4463289687078034
1,Deaths,1,Global,3,Both,11,30-34 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.8630186227724392,1.0072556904510832,0.7489790476555959
1,Deaths,1,Global,3,Both,12,35-39 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1.4921633972359858,1.7292348535663689,1.2809965736438422
1,Deaths,1,Global,3,Both,13,40-44 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,2.9625192454704172,3.389949039886406,2.564975527812383
1,Deaths,1,Global,3,Both,14,45-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,6.252850113573992,7.086954193963102,5.427070859910786
1,Deaths,1,Global,3,Both,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,14.961883571794772,16.774732080039,12.907402322332619
1,Deaths,1,Global,3,Both,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,30.64492941897105,34.186101612717344,26.712932588646815
1,Deaths,1,Global,3,Both,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,67.63016956542016,74.85867922051092,59.80828276084658
1,Deaths,1,Global,3,Both,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,128.71351500080073,141.22534787945844,115.64355707664056
1,Deaths,1,Global,3,Both,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,257.69124935903164,282.04779065355103,229.8869203699747
1,Deaths,1,Global,3,Both,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,439.31623363289924,478.9574709029921,391.9910017914965
1,Deaths,1,Global,3,Both,28,<1 year,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,Deaths,1,Global,3,Both,30,80-84 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,783.3655124330926,857.9399685248582,690.9492536658776
1,Deaths,1,Global,3,Both,31,85-89 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1117.6204271371364,1230.093875222232,957.6519240751173
1,Deaths,1,Global,3,Both,32,90-94 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1320.3560240977288,1484.356624237811,1061.8316465224334
1,Deaths,1,Global,3,Both,235,95+ years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1691.8475670937057,1928.2980642015432,1304.1210386201542
1,Deaths,1,Global,3,Both,28,<1 year,686,Sudden infant death syndrome,3,Rate,2019,20.97552126990725,46.15610274531946,9.154786857181278
